content_id,content_type,thumbnail_url,title,summary,status,original_title
W0018,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx149332-adkSyOFY3c5U.jpg,검술명가 막내아들,"Jin Runcandel was destined to become the head of his swordmaster clan. But despite his best efforts, he's banished for his shoddy swordsmanship. Though Jin eventually makes a contract with the god Solderet and is freed from the curse that hindered his abilities, he meets a rather unfortunate end. In the next moment, however, he awakens as a baby, long before his tragedy began. Armed with a second chance and some new powers, Jin swears to fulfill his destiny and become the ultimate swordmaster. 

(Source: Tapas)",연재 중,
W0019,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx144957-h0qIwRwxOEdg.jpg,멸망 이후의 세계,"Faced with imminent defeat and certain death, would you choose to run – or continue to fight for a doomed world? When mysterious towers appear across the world, summoning monsters that prey on mankind, this is the choice presented to the Tower Walkers – adventurers with special powers to fight the monsters. On the brink of death, they can choose to use a “regression stone” to return to the past for a second chance, though this decision places them in a separate timeline forever. Stubborn Tower Walker Jae-Hwan rejects this choice, choosing to fight for the original timeline, and learning shocking secrets about the Tower along the way.



(Source: WEBTOON, edited)",연재 중,
W0020,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx118408-zZuOINqjBZYn.jpg,악역의 엔딩은 죽음뿐,"This game’s got me obsessed! It’s like it’s taken over my life... wait—HARD MODE ACTIVATED. No-no-no-no-no! It has literally taken me and thrown me into the part of Penelope Eckhart. Love is easy as the heroine, but as the hated villainess, I’m trying very hard not to die… at the hands of my brothers… the prince… a fork… every possible ending is death! This world is stacked against me, but can my wits and insider game knowledge score the affection of these male characters? Or the reset button???

(Source: Tapas)",연재 중,
W0021,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx159441-9W8201jAT9Yv.jpg,픽 미 업!,"1-Star heroes are just fodder for learning a boss' attack patterns. That was Seojin Han's philosophy when playing the notoriously difficult game Pick Me Up. But after being transported into the game as one of those 1-star heroes, he's got no choice but to rise in rank and defeat the player controlling him and his party. Can a gacha game character hope to defeat a player akin to being his god?


(Source: Tapas)",연재 중,
W0022,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx107521-M4x3AUb7UGIM.png,어느 날 공주가 되어버렸다,"The story of Athanasia, forsaken princess of the Obelian Empire, ends with her execution at the hands of her own father—or does it? Her tragic tale is the plot of the novel The Lovely Princess. But now, a modern woman who read the book has just woken up as baby Athanasia herself, filled with her own memories and knowledge of the story she’s stuck in! Determined to survive her doomed fate, infant Athanasia embarks on this new life with a plan: avoid attention and hoard valuables to fund her escape. When her plan goes awry, she suddenly needs to charm her way into the good graces of her father, the beautiful tyrant emperor, so he doesn’t kill her again!



(Source: Seven Seas Entertainment)


Note: Includes 10 extra chapters.",완결,
W0023,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx159930-qK1P4BNQL0zG.jpg,무한의 마법사,"After Sirone was abandoned in a stable, he was found by a family of hunters and raised in a loving home. Despite the hardships of the peasant life, he learned how to read from a young age and became obsessed with books, especially ones on the history of magic. One day, he has an unlikely encounter with a mage and learns how to enter the ""spirit zone,"" the first step to learning how to use magic. Although they say only nobles can be mages, will Sirone be able to prove his infinite potential?



(Source: Tapas)",연재 중,
W0024,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx118424-JbTApgnIP1ON.jpg,4000년 만에 귀환한 대마도사,"Lucas Trowman was the greatest archmage in history until he was condemned by Demigod to spend eternity losing his mind. But 4,000 years later, he’s thrust back into this world, into the body of Frei Blake, the weakest, most un-talented student at the prestigious Westroad Academy for mages. After all this time, the world of magic has barely progressed. Could this be the work of Demigod? Determined to find out, Lucas seeks to reach the highest levels of power once again and get his revenge.

(Source: Tapas)",연재 중,
W0025,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx117460-46JbftfHSXoc.jpg,템빨,"Sin Yeong-U (a.k.a. Grid), an unlucky man in life and a low-level player in the popular VR game “Satisfy,” finds a powerful item that earns him a rare legendary class title: “Pagma’s Successor.” He’s now a skilled blacksmith who can forge unique weapons and equip the game’s most powerful gear. Grid resolves to use his new abilities to achieve fame and fortune, but as his very existence begins to stir up trouble in Satisfy, he realizes that life as a legend may be more than he bargained for….



(Source: Tapas, edited)",연재 중,
W0026,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx143056-MEpVxW7346jz.jpg,재앙급 영웅님이 귀환하셨다,"Humans call them “calamities”—the unknown, destructive creatures that suddenly appeared on earth. To challenge these calamities, the zodiac gods awakened 12 humans known as saints. But there was one more that awoke—unchosen but the greatest hero of all: Geon Lee. His allies betrayed him and left him for dead, but now, 20 years later, he’s more powerful than ever and ready to teach his fellow “saints” a lesson they’ll never forget. 


(Source: Tapas)",연재 중,
W0027,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx151512-q0Xddr1JNKNq.png,빌어먹을 환생,"When the warrior Hamel sacrifices himself to protect his rival Bermut Lionhart, he makes Bermut vow to vanquish the last of the demon kings. Reincarnated with his memories 300 years later, he is shocked to find that not only are the demon kings still alive, but that he has been reborn as Eugene Lionhart, a member of his former rival’s bloodline! Now, as Eugene comes of age, he must train to prove himself as a Lionhart and eliminate the remaining demon kings once and for all. 



(Source: Tapas)",연재 중,
W0028,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx153284-roAlRmlRM7Vs.png,만 년 만에 귀환한 플레이어,"Oh Kangwoo the Demon King has had it with ruling over Hell and wants to return to Earth. But when he finally gets there, not only are his powers sealed, but the Earth he once knew has turned into an MMORPG free-for-all. Dimensional gates have appeared all over the world, and ""players"" enter them to make a living by hunting monsters. If Kangwoo wants to survive in this dangerous game, he's going to have to level up, and fast. But for this demon king, hell on earth might be worse than Hell itself! 

(Source: Tapas)",연재 중,
W0029,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx170400-yMIuOIboWuoO.jpg,별을 품은 소드마스터,"The so-called “Lighthouse of the North,” the prosperous trading town of Schoarra, hides a dark underbelly: seedy slums ruled by five ruthless crime bosses. When streetwise orphan Vlad finds the brothel he works for decimated by a disgraced knight, he turns to the path of the blade, pledging himself to the pursuit of power by sword. Blessed with the ability to seek wisdom from his sentient sword, Vlad embarks upon a journey of growth and peril as swordsman in service to the powerful House Vayezid.



(Source: WEBTOON)",연재 중,
W0030,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx104973-5KZSV2FK9BMt.jpg,그녀가 공작저로 가야 했던 사정,"Eunha Park was just a regular girl desperate to get into college, but when she finally does, her elation is cut short as she's pushed off a roof—only to wake up as Raeliana McMillan, a character from a novel whose death serves as the catalyst for the story's events. But Raeliana refuses to die a second time and is determined to change her fate, no matter what!


(Source: Yen Press)",완결,
W0031,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx172619-LSoXY45QAas4.jpg,아카데미에서 살아남기,"Ed Rothstaylor is a third-rate villain in a game, disowned by his family and kicked out of the dormitory for his misdeeds. One day, our main character wakes up as this very Ed, and realizes he must earn a scholarship so he can graduate and be set for life. Now living in the woods, he resolves to keep away from the protagonists, but four of the female leads just won't leave him alone. Not only that, his presence starts to change the timeline and events of the game! Can Ed help the story progress while staying out of the limelight?

(Source: WEBTOON)",연재 중,
W0032,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx138222-PyVZk5MOWP07.png,신과 함께 레벨업,"“Maybe Inner Gods can never defeat Outer Gods…” so thought Yu-Won Kim, a plucky, high-ranking warrior, after a bitter defeat. But Yu-Won is too tenacious to give up. His loss becomes the dawn of a new journey as a returnee. With renewed determination, Yu-Won starts back from where he began, smashing monster after monster and relearning his skills before taking on the Tower once again. But can he fight his way through the tutorials and level up once more, or will his conquest crumble before him?



(Source: Tapas, edited)",연재 중,
W0033,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx152128-hk1Dq8zlEPVn.png,소설 속 엑스트라,"Wouldn’t it be a dream to wake up in a world of your own creation? For Kim Hajin, it’s nothing short of a nightmare. With no clue how or why he’s been transported into his web novel — as a mere extra, no less! — Hajin has little choice but to see his story through until the end. Lucky for him, as the author, he knows this perilous world like the back of his hand. But when discrepancies in the plot begin popping up left and right, Hajin soon realizes that things aren’t quite so simple, after all…

(Source: Tapas)",연재 중,
W0034,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/b121991-hwrVszteyodi.jpg,싸움독학,"Scrawny high school student Ho-Bin Yoo is probably the last guy you’d expect to star in a NewTube channel that revolves around fighting. But after following some advice from a mysterious NewTube channel, Ho-Bin is soon knocking out guys stronger than him and raking in more money than he could have ever dreamed of. Can Ho-Bin keep this up, or will he eventually meet his match?



(Source: WEBTOON)",완결,
W0035,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx167649-8qpdNIjBdIhQ.png,아카데미의 천재칼잡이,"Following a momentous battle against giants for the fate of the world, Ronan emerges victorious as the last man standing of the imperial army. As he laments this hollow victory with his dying commander, Grand Marshal Adeshan, they quickly learn that the war is far from over and an overwhelming force of giants descends from the heavens. Fearing the worst, yet seeing hope in the courageous Ronan, Adeshan uses her last time slip to send him back to the past, so that he can enroll in the prestigious Phileon Academy and become the strongest swordsman the empire has ever seen!


(Source: WEBTOON)",연재 중,
W0036,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx136331-cM7yJu8RtCoU.jpg,8클래스 마법사의 회귀,"As a powerful 8th class mage, Ian Paige took countless innocent lives under the orders of Emperor Ragnar, a close friend and ruler of the Greenriver Empire. Yet despite their closeness, Ragnar views Ian as a threat and subsequently poisons him. Using time magic, Ian saves himself and returns 30 years to the past. Now a young boy, Ian joins an elite order of mages to hone his abilities once again. This time, he’ll get revenge on the emperor who betrayed him and reclaim glory as an 8th class mage!



(Source: Tapas)",완결,
W0037,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx117540-RRDXqQJbhWTv.jpg,그 악녀를 조심하세요!,"Sit back and take in this romantic tale of an angelic heroine and her devoted suitors as they vie for the depths of her love... or not. This story’s about to go through some edits! After an accident, a modern-day college student awakens as the story’s villainess, Melissa Foddebrat. She’s far from anyone’s favorite, but she IS the daughter of the duke. Determined to live it up, this new Melissa is doing things her way — antiquated society, be damned! All idiots, prepare to step aside or perish!



(Source: Tapas)


Note: Includes 52 extra chapters.",완결,
W0038,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx130870-hRlgIlkXBgqb.png,얼어붙은 플레이어의 귀환,"When Seo Jun-Ho and his companions sacrificed themselves to defeat the frost queen, they thought they were restoring peace to Earth. But after 25 years of being frozen solid, Jun-Hho thaws out only to find that nine more floors appeared in his absence, only one of which has been cleared! As the only one who holds the key to clearing the next floor and defrosting his friends, Jun-Ho must step up once again. But has this hero been in hibernation too long to take on the world’s fearsome new foes?



(Source: Tapas, edited)",연재 중,
W0039,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx137304-XZ91kOmUIMQo.png,광마회귀,"The Mad Demon, Ja-Ha Lee, dreams of becoming the God of Martial Arts. Unfortunately, his dreams are dashed after he falls off a cliff while running from the Demonic Cult for stealing the Jade of Heaven. Yet this is not the end for Ja-Ha -- he awakens from the fall to find himself back in his 20s. With his knowledge of the future and of martial arts, he now has a chance at revenge and at getting life right this time. Will he be able to fulfill his dream this time around, or is he doomed to face the same fate yet again?



(Source: WEBTOON)",연재 중,
W0040,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx113666-eemJQOpbo3qk.png,FFF급 관심용사,"Han-Soo Kang was an average boy living in the normal world when he was suddenly summoned to Fantasia, a fantasy world run by demons. Deemed the Chosen Hero, he’s spent the last ten years building himself up to defeat the lord of Fantasia - which turned out to be a piece of cake. As he eagerly awaits his return to the real world, the “god” of Fantasia appears and throws a wrench in his plan: a report card that reveals there’s more to being a hero than just might.

(Source: Tappytoon, edited)",완결,
W0041,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx137595-1m3i7vxyOqXc.png,66666년만에 환생한 흑마법사,"Diablo Volpir, a powerful dark mage, was defeated and sealed away in a battle against the 12 gods. He finally wakes up from his sleep 66,666 years later, however, in the body of a newborn baby, Jamie Welton! 9 years later, with a fraction of power he once held and with the loving family and peaceful environment he is now surrounded by, Jamie plans to exact revenge against the 12 gods that had sealed him away.



(Source: WEBTOON)",연재 중,
W0042,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx177706-3r8dnAr8Prjq.jpg,오늘만 사는 기사,"Is dying repeatedly a blessing? Enkrid's life-long dream of becoming a knight looked to be forever out of reach, until one day he died... and woke up at the beginning of that same day! Now that he has unlimited chances to train and engage in mortal combat, just how far can he go?

(Source: WEBTOON)",연재 중,
W0043,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx130429-m3PuqOmxBgoo.png,이번 생은 가주가 되겠습니다,"The great Lombardi family was once at the top of the empire. After the death of its patriarch, the fate of the family and that of Firentia, born from a Lombardi and a peasant, fall to ruin at the hands of her useless and cruel cousins. But when she’s reincarnated as her seven-year-old self, she’ll work to protect the family’s honor, gain her grandpa Lulac’s favor, and prevent her own father’s death. In this lifetime, there’s only one way for her to win: become the head of their mighty household. 



(Source: Tapas)",연재 중,
W0044,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx120385-4JYGuOR6cn72.jpg,로그인 무림,"When an interdimensional portal appeared and released countless monsters across the world, humanity didn’t take the threat lying down. Mankind fought back, defeating the monsters' Demon King and creating a new way of life as ""hunters."" But when Taekyung Jin, a struggling, low-ranked hunter, accidentally logs into a game on a beat-up VR console, he finds himself trapped in an all-new world, unable to log out.



(Source: Tapas)",연재 중,
W0045,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/b75275-6sw70Ah3Y94V.jpg,소녀더와일즈,"<펫다이어리>, <열아홉스물하나> 제나(김혜진) 작가와 HUN 작가의 만남.
그들이 들려주는, 다소 과격한 소녀들의 전쟁 같은 삶 이야기.",완결,
W0046,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx116506-D6cG2hsUzSpx.jpg,던전 리셋,"Da-Woon's ordinary life is turned upside down when he is summoned into the Dungeon, where he must play a deadly game, outlasting dangerous monsters and life-threatening traps. To make matters worse, he's only a mere crafter with zero combat abilities. But after Da-Woon falls into a trap and survives after a glitched reset, he's gained random but oddly helpful skills. He'll need to get creative to clear the game and return home, with a bloodthirsty assistant and an adorable ground squirrel along for the ride. Now that the rules no longer apply to him, what possibilities await in the tunnels below?


(Source: Tappytoon)",완결,
W0047,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx117536-tnTMgXV1V5KB.jpg,킬더히어로,"After he’s killed by the righteous leader of his own guild, Woojin gets a chance to start over. This time he’s not interested in saving the world from monsters—he’s got his sights set on revenge! His high-level kills quickly garner him notoriety among the game plebs, while boosting his stats as he masterminds his way closer to the top. But there's something no one can figure out: whose side he’s playing for. Now that he knows how to play to win, Woojin will stop at nothing to destroy the hero!



(Source: Tapas)



Note: Chapter count includes a 10-chapter side story",완결,
W0048,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx175262-shGEYbbfLHDD.jpg,회귀한 공작가의 막내도련님은 암살자,"Cyan Vert, illegitimate son of the Duke and the empire's greatest assassin, is betrayed by the righteous brother whose shadow he's always lived in. But just before the fatal blow strikes his throat, Cyan awakes to find he's just a boy again. The young lord has been reborn, and this time, he's not going to live in anyone's shadow!



(Source: WEBTOON)",연재 중,
W0049,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx116382-EPyB5KDY9UEo.png,악녀는 모래시계를 되돌린다,"Aria Roscent mercilessly bullied her stepsister Mielle and paid the ultimate price for her misdeeds—but not before Mielle revealed that she’d manipulated Aria into harassing Mielle in the first place! Instead of dying, Aria is sent back in time and gifted a strange hourglass with mysterious powers. Now, Aria’s just got one goal: to embrace her role of villainess and utterly destroy Mielle’s life!



(Source: Yen Press)",완결,
W0050,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx114542-3fUNOX8DqS5e.jpg,하루만 네가 되고 싶어,"Tensions are brewing under the seemingly calm surface of the Vasilios Empire, a kingdom ruled by the Imperial Family and the Temple. Lady Medea Solon has lost her place next to Crown Prince Eros, but resolves to do whatever it will take to win back what's rightfully hers. Will she reclaim her throne?



(Source: WEBTOON)",연재 중,
W0051,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx150836-RbhplaCkc2dy.jpg,아카데미에 위장취업당했다,"Machiavelli and Gerrard are just one of the many names the new professor of Ceoren Academy uses to disguise his identity, and now he can add one more to his list, Professor Ludger Cherish. The real Ludger Cherish dies on board a train during a terrorist attack, making him the perfect target for a new identity. Little does the new professor know, Ludger Cherish was involved in something deep and secret. The new Professor Ludger has to be careful to not get caught by the school and the dangerous secret society.



(Source: WEBTOON)",완결,
W0052,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx113488-0ghq0eEnftk0.jpg,약한영웅,"Once the bullies target you, it’s game over. The school is run by tyrants whose favorite hobby is tormenting the weakest kids in class. But then Gray arrived. This mysterious new student threatens to dismantle the established order. He may be small in stature, but his calculative and brutal fighting leaves unsuspecting opponents lying on the floor begging for mercy. Now the school's toughest bullies have to scramble to take down this new and unusual hero.


(Source: WEBTOON)",완결,
W0053,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/b130149-y63hveWF28Sb.jpg,빌런투킬,"There are two kinds of people with special abilities: villains, who are driven by their evil desires, and psykers, who pursue justice and work against villains. Cassian Lee is a very powerful psyker with a good heart. But one day, when he visits his friend in Greece, things take a wrong turn. Following an unexpected chain of events, Cassian ends up in the body of a Korean high school boy... who has just become a villain! Will his sense of justice win in the end or will he end up becoming a cold-blooded villain? 



(Source: WEBTOON)",연재 중,
W0054,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx128882-UxgmKbYEjuEz.jpg,정글쥬스,"Su-Chan Jang is an extraordinary college student at the top of the social food chain. But underneath the perfect facade, he hides a pair of insect wings that suddenly grew when he used a mysterious bug spray called ""Jungle Juice.” Su-Chan's life crumbles when he bares his wings to the world to save someone's life. When all hope seems lost, Su-Chan stumbles upon a hidden world of insect humans where everyone is accepted for what they are. But the law of the jungle governs this secret society and all must fend for themselves in order to survive.



(Source: WEBTOON, edited)",연재 중,
W0055,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx153432-flZLVek7Ei1Z.png,사신표월,"Pyo-Wol was an orphan who wandered around the continent until he bumped into a mysterious man and lost consciousness. When he wakes up, he finds himself in a dark, confined space with only one iron door for an exit. Wol survives the next several grueling months, trying to keep a cool head and stay in shape. When the iron door finally opens, he discovers he's not the only one in this miserable situation. A group of masked people has kidnapped 300 children to train them into human weapons. Wol must fight and kill the others, for only a handful of the strongest will be selected. Will Wol be able to become one of the chosen and find a way to free himself from his captors?

(Source: Tappytoon, edited)",연재 중,
W0056,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx182066-kqOV7WW1DAH4.jpg,회귀한 용병은 다 계획이 있다,"Cecil Perdium, the Mercenary King, was killed in battle before he could avenge his family. As he faces death, he learns that Duke Delphine, the man who caused the downfall of his family, didn't work alone. Suddenly waking up as his teenage self, Cecil must work to both overcome his poor reputation and build up his strength to save his family. With their soldiers and knights defecting due to the harsh conditions they must endure, he has his work cut out for him. Can Cecil become the mighty warrior he once was and avert his family's fate?



(Source: WEBTOON)",연재 중,
W0057,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx170894-oS4T4u9WqHoj.png,만렙 플레이어의 100번째 회귀,"The world was embroiled in a death game involving individuals from ages 15 to 29. Thrown into a game devoid of empathy and compassion, Min Ryu had no choice but to fight for his survival. For the 99th time, he finally made it to the end of the game. Standing alone in front of the final boss’s chamber, Min Ryu was greeted with betrayal as the system killed him for not having four more players with him. On his 100th and final attempt, can Min Ryu find the help he needs to end this ruthless game?



(Source: Tapas)",연재 중,
W0058,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx173020-vqe5J7U1cizO.png,아카데미 플레이어를 죽였다,"Being a character of your favorite game is great! Sure, he’s just a minor NPC, but Corin knows this game like the back of his hand. With his knowledge and the main player Sihu’s abilities, everything’s going smoothly - until Corin discovers Sihu’s been murdering innocent NPCs and stealing their items. Horrified but powerless to stop him, Corin awaits the end of the game - only for Sihu to mysteriously fail at the last mission. Instantly, Corin travels three years back in time. Now, he’s determined to kill Sihu and take on his role - defeat the final boss and save the world.

(Source: WEBTOON)",연재 중,
W0059,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx113055-pGB4A5nzhFdF.jpg,재혼 황후,"Navier Ellie Trovi was an empress perfect in every way -- intelligent, courageous, and socially adept. She was kind to her subjects and devoted to her husband. Navier was perfectly content to live the rest of her days as the wise empress of the Eastern Empire. That is, until her husband brought home a mistress and demanded a divorce. “I accept this divorce… And I request an approval of my remarriage.” In a shocking twist, Navier remarries another emperor and retains her title and childhood dream as empress. But just how did everything unfold?



(Source: WEBTOON)",완결,
W0060,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx129210-3QmLApie5gYJ.jpg,여주인공의 오빠를 지키는 방법,"Kidnapping, murder, and risqué relationships! Within the scandalous pages of The Abysmal Flower, the downfall of Roxana Agrece's criminal family is already foretold. So when Cassis Pedelian, the heroine's older brother, is kidnapped by Roxana's father, she can either wait for the heroine's revenge... or take matters into her own hands, since Cassis is the key to her survival. But with deceitful characters on all sides, can Roxana and Cassis trust each other enough to bring down the brutal Agreces?



(Source: Tapas)",연재 중,
W0061,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx141013-YZhKrs2IqxWY.png,남편을 내 편으로 만드는 방법,"I thought I’d finally escaped my hellish life when I died in an airplane crash, but I fell into another nightmare when I awoke as Rudbeckia de Borgia, a minor villain from a historical novel destined to die at the hands of her husband, Iske van Omerta. Surviving with the dysfunctional Borgia family is hard enough, but now I have to marry the man who will kill me! Still, it’s okay, I just have to convince Iske, his family, and all his countrymen that I’m completely harmless! How hard can that be?



(Source: Tapas)",연재 중,
W0062,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx178379-dokda9kEw3Ns.jpg,마법학교 앞점멸 천재가 되었다,"In the game Aether World, Baek Yuseol is considered the most useless character because he can't use magic like everyone else. His only skill, Blink, is a short-range teleportation ability most players consider worthless. But when he’s tasked with reaching the game's true ending, Baek Yuseol decides to use his unconventional skill to achieve this impossible goal. Can this so-called ""trash"" character outsmart his powerful peers, form unlikely alliances, and ultimately master the game?

(Source: Tapas)",연재 중,
W0063,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx111075-ZSqT1Z2XASRp.jpg,어떤 계모님의 메르헨,"The marchioness Shuri Von Neuschwanstein is no stranger to hardship: her husband dies when she’s still a teenager, leaving her to manage his lands and raise his semi-grown children herself. Her stepchildren never warm up to her, and other nobles disparage her behind her back. Years later, however, it seems her efforts have finally paid off: her eldest stepson is to be married and take over the estate, freeing her of many responsibilities. But shortly after learning the cruel truth that she’s not invited to his wedding, she dies and wakes up on the day of her husband’s funeral seven years earlier! If Shuri is to live these seven difficult years all over again, she’s going to do things differently. Can she write her own fairy tale ending this time around?


(Source: Seven Seas Entertainment)",연재 중,
W0064,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx167834-QgyPJ7tOMGqA.png,2레벨로 회귀한 무신,"Earth lost the fight for survival in the BattleNet system and humanity now faces eradication. However, Jihan Seong is given another chance. He has returned three years into the past before BattleNet became a life-or-death game. With his knowledge of the future, he’s determined to become the strongest player. Will Jihan be able to change the fate of humanity? And more importantly, can he protect the ones he loves from those who want him to fail?

(Source: Tapas)",연재 중,
W0065,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx107918-dScBgkOyp8Rv.jpg,외과의사 엘리제,"Jihyun is a master surgeon at the peak of her medical prowess. She’s made it her life’s mission to save lives in order to atone for the sins of her past life, but her dreams are cut short when her plane crashes in the middle of the Pacific. When Jihyun wakes up, she finds herself back in her first life as Elise de Clarence - the haughty nightmare of a girl who brought on her own tragic end. The new Elise, however, still has time to set things straight - with her newfound medical knowledge, the reformed Elise sets out to right the wrongs of her tragic first life!

(Source: Lezhin US)



Note: Chapter count includes 13 side stories.",완결,
W0066,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx155485-YlWPkBFvWG3v.jpg,던전 견문록,"When the war between the aboveground and underground ended, humanity was joined by so-called ""dungeon babies,"" those gifted with supernatural abilities and an obsession with the labyrinths below ground. Despite being a dungeon baby, Kim Jin-U suppressed his instincts, choosing to live an ordinary life as a guide and caring for his family. But when an expedition goes wrong and he somehow ends up becoming the new owner of a labyrinth, he discovers that he cannot ignore his instincts forever...



(Source: Tapas, edited)",연재 중,
W0067,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx164857-MVeV0leMZb0m.jpg,게임 속 바바리안으로 살아남기,"After spending nine years on Dungeon and Stone, the role-playing game that no player has ever beaten, Han-Su Lee finally reaches the dungeon of the final boss. As soon as he opens the gate, however, he suddenly sees a message that says his tutorial has been completed and finds himself in the body of Bjorn Yandel, a real barbarian within the game. An exciting adventure awaits him as he endeavors to abide by the laws of the fictional world!



(Source: WEBTOON, edited)",연재 중,
W0068,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx141479-9h8eyaxyRZP8.jpg,역대급 창기사의 회귀,"Joshua Sanders, the legendary spearman who ended the brutal civil war, shattered the belief that one must wield a sword to be a master knight. He fought in the service of his friend, Emperor Caesar Van Briton, but it is all for naught when his fearful comrades try to kill him. He’s on the brink of death when his trusty weapon, Lukia, shines and propels him back to the stables of his childhood. With his mighty spear in hand, Joshua is dead set on revenge in this life!

(Source: Tapas)",연재 중,
W0069,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx165182-k4Jfk2XMkylP.jpg,시한부 천재 암흑기사,"When there is no way out, the way is in. Doomed to die next month, our terminally ill protagonist Chan is too frail and defeated to try anything at all. No wonder he chooses to plunge himself into an RPG world he is only too familiar with. Why should this run be any different? Well, other than the fact that he will wake up inside the game and get struck with an existential epiphany that will make him fight tooth and nail to give Nox, his equally ill-fated RPG persona, a better chance? Maybe, it’s not over until it’s over.


(Source: WEBTOON)",연재 중,
W0070,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx165287-ZXv2LuVMn7cQ.jpg,신과함께 돌아온 기사왕님,"I returned to Earth after hunting demons in the otherworld for three hundred years. But I did not return alone.

(Source: Naver, translated)",연재 중,
W0071,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx175946-rx6eIfakvWYV.jpg,괴력 난신,"All Jeong wants is a second chance – for revenge! His grandfather’s gruesome death has transformed him into the bloodthirsty and ruthless Scythe Demon. He will stop at nothing until he has killed the man responsible. Yet rage and determination alone are not enough. He must train in martial arts if he ever wants to stand a chance against such a formidable foe. Will he succeed in his revenge on the murderer of his grandfather?



(Source: WEBTOON)",연재 중,
